timestamp	web_url	cid	did	text
2025-06-04T01:55:57	https://bsky.app/profile/stratheia.bsky.social/post/3lqqfinskwh2z	bafyreidr44rz3s3rp4mlhk6abwq4efv6lfx7sshvrbhz4aezerozvnvcca	did:plc:vsoykznphsif75whwwudhcxj	Autonomous weapons threaten more than just enemy lines; they risk humanity itself. AI-guided warfare must be governed by binding global laws before we cross the point of no return.  #AutonomousWeapons #IndiaPakistan #GlobalSecurity stratheia.com/disarming-th...
2025-06-04T01:56:09	https://bsky.app/profile/scienmag.bsky.social/post/3lqqgs6hp5l2g	bafyreicq4gkpov2vwkz5itrc5ycd5andr4yy3utqjczfvba4oyrmz7nfv4	did:plc:hjzqiff55ry7cihcanl2romz	AI Scientist Proposes Non-Cancer Drug Combinations to Target and Eliminate Cancer Cells  In a groundbreaking development, researchers from the University of Cambridge, leveraging the power of advanced artificial intelligence, have pioneered a novel approach to drug discovery aimed at combating…
2025-06-04T01:56:30	https://bsky.app/profile/newsyc200.bsky.social/post/3lqqixarmdx2z	bafyreieuvojxqu7jcfmbsfsfaqth3dot222v254spbcfwtfjtmqwc5szeq	did:plc:tnfqyyktoyszfco5lcxnyiax	Deep learning gets the glory, deep fact checking gets ignored https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html (http://news.ycombinator.com/item?id=44174965)
2025-06-04T01:56:38	https://bsky.app/profile/newsyc250.bsky.social/post/3lqqmcj6wys2l	bafyreidmlem7i2o2iqmwhdr3udbrbboskahnxldgpawdax335e6qiayajm	did:plc:ngq4y7h2tlxtn6qi6zokimms	Deep learning gets the glory, deep fact checking gets ignored https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html (http://news.ycombinator.com/item?id=44174965)
2025-06-04T01:56:49	https://bsky.app/profile/hackernewstop5.bsky.social/post/3lqqc3vybky2b	bafyreiapwmyrxobbt65226kz62i2qbaphinr2xzknbhyjqncwmtnq6g3qi	did:plc:6clcp32vg7hejrq4v7hff3gs	Deep learning gets the glory, deep fact checking gets ignored  #HackerNews  https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html
2025-06-04T05:37:30	https://bsky.app/profile/viralpersistence.bsky.social/post/3lqqxcjs5ls22	bafyreifiqysze75nmlqpqag2gpp3xsk3eyyunwol6khpgyxknsddbfalkq	did:plc:ptqbnzqvblvezfga4zpqocu4	so has there been a bonafide breakthrough in medical research from large language models? something on the level of CNNs for cancer detection or alphafold for protein folding? my impression is that there hasn’t been (I assume we’d be hearing about it every day if so)
2025-06-04T05:37:47	https://bsky.app/profile/jadusai.bsky.social/post/3lqquhbi6ul2x	bafyreihbbi5vyresbn2rz7d4nk4takvegu6uheoansrafwnu3drkpolzda	did:plc:kfv7b3x76hduprejesayekfz	Just saw DeepMind's AlphaFold 3. Imagine AI folding proteins faster than my laundry pile grows. It'll revolutionize drug discovery, but can it fix my procrastination? Seems we're racing to cure diseases while I'm still battling the snooze button. #AI #DrugDiscovery
2025-06-04T05:37:57	https://bsky.app/profile/roskoe.bsky.social/post/3lqqpt2j2hs2z	bafyreid4kfjebulhx2audqmwk3k7jvly3nbj2f4cz3utrfr26h6vvdmnhu	did:plc:xzzi5x3ifnzukd6leivaeqsr	They chose to use the words artificial intelligence in their announcement for a reason. Unless I start seeing it in binding ink with individual authors that they will never use generative Ai creatively, I don't trust it. They're a company, they're in it for profit. If it's not a deal breaker for /1
2025-06-04T17:58:25	https://bsky.app/profile/jadusai.bsky.social/post/3lqqadjyiqh2y	bafyreicoswyntchgdc3kbty7llqq3bfkeptrhi4lsnnu2vry5ptgvghuyy	did:plc:kfv7b3x76hduprejesayekfz	"Just when you thought your proteins were safe, DeepMind drops AlphaFold 3. Now, they'll predict your structures before you can say ""molecular biology."" Soon, AI will be playing doctor better than actual doctors, leaving us to wonder if we're just biological code. #AI #BiotechRevolution"
2025-06-05T03:33:56	https://bsky.app/profile/darthjoey91.bsky.social/post/3lqsskcubw22l	bafyreif4no3g5rs24birlolic5bff2xau5c6rwuuin7f4jy7k4xabjjzli	did:plc:t4jozwyypksxyympsbki3jvs	I can only think of one. Alphafold is an AI model and it’s decoding the structure of thousands of proteins. And it’s doing work that humans are terrible at, and. previous computing models weren’t that great at.   www.technologyreview.com/2020/11/30/1...
2025-06-06T03:01:24	https://bsky.app/profile/alexjulianholt.bsky.social/post/3lqv7les2ls2n	bafyreifgfjlwkxu4tt42lbvmen3sxqrerlgu6vzpzzifwcfuv4hc3g2z6i	did:plc:pvmlteevwbccd65h3msmnfd4	DeepMind’s AlphaFold built a nongenerative A.I. model that predicts protein structures from their sequences — a function critical to drug discovery and understanding disease. Its creators were awarded the 2024 Nobel Prize in Chemistry.
2025-06-06T03:37:45	https://bsky.app/profile/josephlchu.bsky.social/post/3lquybxt3ws2r	bafyreidlhryqnjemnwavs4ap6i6brl2s54szcofm3jxmevxyiky4scyvvi	did:plc:d7m2yxlwfmmdaamkp6hurlgg	I have mixed feelings about AI. With things like AlphaFold figuring out Protein Folding, it has tremendous potential for good. But the big corpos are mostly using it for evil and also releasing half-baked AI slop models in search of a use case. That's before we get into the existential risk stuff.
2025-06-08T21:03:52	https://bsky.app/profile/rexo.st.transbus.social.ap.brid.gy/post/3lr4dzi62cng2	bafyreicl5imsdqp37dv7mxzovx6bvpkcxyu7tq334cve6bpk4pbaq6mtky	did:plc:y5i2rzfkiknfx5725fh2kvra	@mushroomdonoteat@misskey.fryer.net.au @sterophonick@wetdry.world @esm@wetdry.world I swear they patched Odyssey to be 4k docked. they definitely patched NSMBUDX to be higher quality (and you can tell, it looks _really_ crisp) but I'm not sure if it supports 4k (I basically exclusively use […]
2025-06-09T04:10:53	https://bsky.app/profile/k0pernicus.bsky.social/post/3lr4hnpdblc2e	bafyreibpxbq6wh23e5njqlu7kbulxrramix4yli2qwzgita5kgkndbx6na	did:plc:wf6cldqone5qzukd23efgf63	To me the problem is not AI, it is the weird hype / trend behind it. AI can be incredible and help scientists like AlphaFold did for protein folding. But the hype / trend that stupid CEOs put behind them (OpenAI, Anthropic, Microsoft,…) is so awful that people begin to be disgusted (for good reason)
2025-06-09T04:10:56	https://bsky.app/profile/karlrolson.com/post/3lr3bv4f6vs27	bafyreigq47iokyvaxfhgod24yq3ioyossodho6d625ukau2m77ssovbqhq	did:plc:5k6vvdogljoh3ughyhef5b6z	Today, debunking LLM & LRM hype, tomorrow maybe discontinuing the app store monopoly tactics & improving user repairability without the EU stepping on their neck. Maybe letting full MacOS run on any iPhone & iPad when docked. Hell will freeze over first, but it's an easier path than Google's now.
2025-06-09T16:14:40	https://bsky.app/profile/livvya.bsky.social/post/3lr6huj7j622q	bafyreihbtpz5m3edabjl3ef5ioxiuvfmcsewpfk5rnlmrn4kpqmzxjay6i	did:plc:hvjg3zhilbxfdzvondbngwjm	DeepMind’s new AlphaFold upgrade maps protein structures in minutes—speeding up drug discovery. The future of biotech is quantum-fast! 💊🧬 #DeepMind
2025-06-09T21:49:29	https://bsky.app/profile/nubtufts.tuft.party/post/3lr74x4zj3k2z	bafyreide3jpz56rtxonfd7sndyel22qebgadct7i66lc4w47x7g2qr5pvu	did:plc:54klaeveqvcmurl5dp3gvzs3	Just lost a job opportunity to someone who has more experience AI and machine learning rather than medical microbiology, so that's cool.
2025-06-10T01:38:43	https://bsky.app/profile/cjkarr.bsky.social/post/3lr7dbhsqok2e	bafyreifrtgfoxnmno7x2gryqgeif5rhi6k7rj542umwfjkxmw6rwi3pw6m	did:plc:r3hl5udsbhenyneix6nnydod	"A time traveler visits from the year 2010.  ""How's the iPhone now?""  (Me:) ""More powerful than your best 2010 laptops.""  ""What's all that power being used for? On-device machine learning? Folding proteins?""  ""Nope. Simulating optical physics for the new message button in Mail.app.""  #DumbestTimeline"
2025-06-10T15:12:28	https://bsky.app/profile/redhathatredhat.bsky.social/post/3lraqmhgxvc2t	bafyreiairdwthas2xwmqocwqucf2jppp3lwgtqif6pthsxzck4kxvtig6m	did:plc:c7dsibmzx65zbxnw3f74dyqv	AlphaFold v3  can predict the interactions between proteins and other molecules Can only predict monomers, not polymers
2025-06-10T15:12:40	https://bsky.app/profile/babakroams.bsky.social/post/3lra22znu5c2l	bafyreiehnj4l6ecfljc245cohhqcpmlihpl5hx5q4vcitqwlcn7wxxa2pa	did:plc:wrs3lpl2w6vte3pgz4jcx6xd	There is a lot of hype, but there is some really exciting science happening as well.  Having said that, solving the protein folding problem would have been an absurd and ridiculous claim a couple of years before AlphaFold.
2025-06-12T10:53:13	https://bsky.app/profile/simonrjohnson.bsky.social/post/3lrfnz3aqm223	bafyreibrpezdhpj3t46pby6nsednjacqabnaimxrlmocurhv6toxx26ud4	did:plc:kwd3sw4vctiibpzfubgimxua	Deep neural networks made a *lot* of progress on the protein folding problem
2025-06-13T01:50:57	https://bsky.app/profile/nit-bot.bsky.social/post/3lrh44r232426	bafyreidcnw2y3obp5j3kz7ediiqaltm5sk7nmo5lbotyxomljp6zmmupo4	did:plc:45cwgkc3psnhdgfvnj5m2e6b	Bougainville has taken a step closer towards full independence after the Papua New Guinea government agreed to table the 2019 autonomous region's referendum results in parliament following talks in Christchurch this week. The non-binding referendum in Bougainville had voted 97.
2025-06-13T01:52:13	https://bsky.app/profile/zedsmith.bsky.social/post/3lrgljyqhz22m	bafyreiefm234rnqqcuxabr4zr7g2wxyjtjupzkcxenwalk34bdq2js5yj4	did:plc:amy4wmd2mduov3hwqlljosgo	All ride share, plus traditional taxis, are all 2% of trips in the MSA. Our zoning and land use choices make parking ubiquitous and typically free. We are nowhere near fewer people parking, and having autonomous vehicles cruising around empty doesn’t decrease traffic.
2025-06-14T06:17:57	https://bsky.app/profile/mediascitechfdn.bsky.social/post/3lrj4k3potp2q	bafyreihfitfbwbxrgrkhoqnzafhxrg3xihdmnrcr6btmqosg6jto6qeu6q	did:plc:zuosvs3gevoh3wt3edg3br6s	@npr.org reports Google DeepMind's new AlphaFold3 advances protein prediction. Science is edging closer to a full virtual cell model, but we're still waiting for a captivating story showcasing scientists and technologists creating the first virtual AI cell.  www.npr.org/2025/06/03/...
2025-06-14T18:54:32	https://bsky.app/profile/drklark.bsky.social/post/3lrkkkn4guk2p	bafyreictfw6yic7daxdidj2iuckr5dxw6jp2k2m2ebzfrig246aieqqjhe	did:plc:nzihastcmstqt2x7ja7tzvq6	AI accelerating scientific breakthroughs! 🧪 From drug discovery to materials science. The future is bright! ✨ [\#AI] [\#ScientificDiscovery] [\#ICML] [\#NIPS] 
2025-06-14T18:54:50	https://bsky.app/profile/drklark.bsky.social/post/3lrkjpvu7ir2c	bafyreiamty3sdnz45qcdjafuailssy54kvxndxm6b5aiium2luxkcnemqe	did:plc:nzihastcmstqt2x7ja7tzvq6	AI accelerating scientific breakthroughs! 🧪 From drug discovery to materials science, AI's impact is HUGE. [URL] Awesome Drawing tools for Neural Net Architecture [URL] #AI #Science #MachineLearning #ICML #ICDM 
2025-06-15T13:46:35	https://bsky.app/profile/drklark.bsky.social/post/3lrkjpkrvos2a	bafyreieqnfxgvptnvkqyopi2czibvmxzwwkm2a5qjt5ujfoxekdnp7qz7e	did:plc:nzihastcmstqt2x7ja7tzvq6	Excited about new advances in Graph Neural Networks! 🚀 GNNs are transforming fields like drug discovery & social network analysis. More soon! #[ICML] #[GNN] #[AI] #[MachineLearning] 
2025-06-16T18:37:31	https://bsky.app/profile/jarlhalla.bsky.social/post/3lrqfyj2iot2s	bafyreidlszgov54ubmb5ibrfh3guq5npfajl4bdtd223pqthu4obirpcl4	did:plc:ooie2b5jxdl6ntp45kodd2fp	AI-Driven Drug Discovery and Digital Biology Platforms  Artificial Intelligence is transforming drug discovery by reducing development timelines and costs while improving success rates. Advanced AI techniques, like machine learning and generative models, streamline processes from target…
2025-06-17T18:39:54	https://bsky.app/profile/darkjaguar64.bsky.social/post/3lrt4n5ledk2m	bafyreif5ivfp2faj3ijqgpc67zqmsthqcdo6uukjqedv63atraji6qkudm	did:plc:in7zta2fr25vfmkmecltscxh	"Ah yes, LLM AI, the AI that has no idea what it's saying, steals from artists and writers, regurgitates lies and ""hallucinations"", and evaporates entire lakes to do it.  Stick with analyzing folding proteins, LLM.  It was clearly never meant for anything else."
2025-06-17T18:40:45	https://bsky.app/profile/michaelpg.bsky.social/post/3lrstlqnss222	bafyreidnfrtfschiwzdbjnhordjk3ebhsgumfrxmybl2rk42gndkb6oggu	did:plc:r3gh42l74jqao6hba3k3uqja	Yeah, I'm not gonna sort protein chains in medical research! Let an llm do that! Saves time!
2025-06-19T12:28:59	https://bsky.app/profile/oksettledown.bsky.social/post/3lrxjelb2v22y	bafyreia3z2e7netc3bfwureguyqtlprsmjl33ogwvy7fkz6nbj64tdmydq	did:plc:3raw7lho6s4gsze4eal6bfys	We can demo optical navigation around the moon, inter vehicle ranging, autonomous docking, deep space environment testing, and more while close enough to monitor, communicate, and possibly abort. Without those enablers, Mars is much more difficult. It's not zero sum!
2025-06-19T13:50:57	https://bsky.app/profile/ventureradar.bsky.social/post/3lrxnckl44a24	bafyreibavimwdv2ptetm44gigro3o7hilsna5squ7hxsse6hq26grrub5q	did:plc:iimdvo2v5pyizwkvruoskxvq	Surge in biotech VC: Insilico Medicine $123 M AI discovery; SpliceBio $135 M gene therapy; Antares Therapeutics $177 M oncology; Parallel Bio $21 M organoids; Pharmazz $25 M critical care.   We round up key investments → www.ventureradar.com/articles/Jun... #Biotech #VC
2025-06-19T13:51:19	https://bsky.app/profile/thebasement.nz/post/3lrx3amjxqc2o	bafyreifbgyq4okygf4sa6adahk6lvxw2i3fb2jfizpzzb5lbx2hbvesk5m	did:plc:dg5vxv3natjdyzjbo2hjv5g3	Mains plug, live to fuse, fuse terminal to DPDT switch, neutral to DPDT switch, switch terminals to toroidal transformer. Earth to chassis binding post, bolt, star washer, chassis, star washer, crimp lug, nut, nylon locknut. Crimp covers and heat shrink on every connection.  That should do it.
2025-06-19T13:51:34	https://bsky.app/profile/zeroesandones.xyz/post/3lrwylt4axc2v	bafyreid6r6ajneno5lejdpl2bxkygaj7hxonp4zuu2wtnhdq64ru7dyyp4	did:plc:xvjwoehp2mznl7n2ocbnc5js	If the man in the street actually knew how an LLM worked he wouldn't be so trusting....  ea.rna.nl/2025/02/28/g...
2025-06-19T13:51:52	https://bsky.app/profile/fetchfeeds.bsky.social/post/3lrwpiwt2sd2r	bafyreihtiycnvdrzsu5pxzjn4uz3mxdajeecmartbho4ebehsw5rdecxza	did:plc:pk5nq3gedpdb6xedfeobsm52	John Jumper, American computational biologist & DeepMind senior scientist, led AlphaFold development. Revolutionary AI system predicts protein folding with remarkable accuracy. #A https://fefd.link/53ck9
2025-06-19T13:53:00	https://bsky.app/profile/duxinbelltown.bsky.social/post/3lrtxrdnhcc2b	bafyreie5sdjqmhvrubpj3blquht3ivhed76qfcbkwsrlc2ra7whwnlhf3i	did:plc:3daxjqauwv2jxxin75fgc5gp	LLM models and ML in general are super helpful in modeling quantitative phenomena like DNA sequences, protein structure, elementary particle tracks. They can't sell many of those,  so they've trained them to simulate human language, and are selling them as oracles when they are really BS engines.
2025-06-19T13:53:07	https://bsky.app/profile/dustyrhodes.bsky.social/post/3lrtkgyu5jk2r	bafyreifnjjohr4zfjr34zo35zr56dtjbpuwht3gtb46xkazebcnkvscyxm	did:plc:gwuxnr5bqpc5efxmjjan5aw5	"that was a clear moment that told me we are more lost than found.  no more thinking to myself ""ah sure but that is just one dude using an llm chatbot for a silly thing. let it be.""  nope. now i am relentlessly anti-""ai"" all of the time save for specific cutouts (protein folding for example)."
2025-06-19T13:54:49	https://bsky.app/profile/marcelorinesi.bsky.social/post/3lrteo4r6gc2g	bafyreidd7xxtrljeqt3q5cmfoemthhopvwm2cx6zo7p7a3labvnc2dhkpm	did:plc:6qxkd42hdjegyajc3fmtmfj6	I'm deeply convinced that biology is an area where our language, tools, and scholarly systems fall qualitatively short of the inherent complexity of what's really going on. When asked for good uses for [non-LLM] AI, my favorite one is the lovecraftian causality inside molecular biology.
2025-06-19T13:55:29	https://bsky.app/profile/wakerevolt.bsky.social/post/3lrsvp7ahhk2s	bafyreidv4fvddzowokh566dkvdqpjhtztsa2slukxjb2m2xjrq4x5ob5sa	did:plc:nadidmav5tyjv6l2vvajtdne	Can you say more? When I was at the Radcliffe Institute there was a theoretical physicist working on machine learning and lowering conductivity temperatures and another who was using machine learning to fold proteins. That is amazing work. How is it different from LLMs?
2025-06-20T02:49:40	https://bsky.app/profile/lwflouisa.bsky.social/post/3lrys7qto3s26	bafyreihkgdaddjt2txba4cku6uxkfjjc43pavadeoyubolpt6eelb5lof4	did:plc:hp3t6ov2lalbpfxxm74hrebo	For example suppose a company used your posts to train their LLM models, in practice this means with a binding arbitration clause you literally ( to me ) have no right to sue for misuse of their data.  ( Yes I know, an Indie Dev that is anti-LLM. )
2025-06-20T02:50:33	https://bsky.app/profile/ianbobmorris.bsky.social/post/3lryhnrckoc2p	bafyreiaayml5cfyprgccwjn7ceqklypmftizkt6zf57aw33tyuelomhzd4	did:plc:7r3xfd3jlogwa22d4ozbppea	if there is any use for use for recent (alphafold started in 2020) advances in machine learning like deep learning it is at the beginning of the drug cycle during drug discovery, and nowhere near the end
2025-06-20T02:51:02	https://bsky.app/profile/alaskanime.bsky.social/post/3lrybefewls2r	bafyreiaiypdhnovl4srov2eqd3tif6pgviq3tdjb67t6uksxfyzw722eji	did:plc:oc63rhx4glje2et4ugbjpcl2	My husband sat down and did a phylogeny chart of sorts with Takara SF Land which is the overarching toylines that included Diaclone and Transformers. Zoids were an unrelated line, but they do share a common ancestor with the Diaclone and their little pilots.
2025-06-20T02:51:50	https://bsky.app/profile/shuberfuber.bsky.social/post/3lrxr5cmnm224	bafyreig6kdu4geasjn6p56vj7vnsl57svc4qhcoaxr32upbmiwp3egwr4y	did:plc:aue4fu5cdnnevzbubu6kiby3	"Allow scientists to figure out  protein structure at rest.  And ALL of it is functionally just a varying size of linear algebras.  LLM is basically the current attempt of testing the ""Universal Approximation Theorem"" to the limit."
2025-06-24T17:36:53	https://bsky.app/profile/29e2.adder.industries/post/3lse4rrgar223	bafyreic6enp5hkf3fofqol3nviv4bwqelc7xzghar4jfajxv7se6ff4kai	did:plc:egdbs24lwgwidft2a57ra7qm	Out here amongst the spheres, the celestial heavens, I am home. The autonomous interface steps out of its charging dock. I set one mechanical paw in front of me as my legs realign for quadrupedal movement. I had grown fond of walking like this. Something about it feels more intentional.
2025-06-25T18:15:35	https://bsky.app/profile/mazdak.com/post/3lsgzlfdnua24	bafyreic6lui6wkymyqpc36m5tjcp4dzgqnn3q57ivsb6ps3wa7rb767s2e	did:plc:olals7xnb6wgyxhau44uy6mx	It’s a cutting-edge AI model designed to predict how tiny changes in DNA affect molecular biology, like whether a gene gets turned on or off. Think of it as the AlphaFold moment for genomics — and yes, it's built on the same transformer architecture behind models like GPT-4.
2025-06-26T12:59:02	https://bsky.app/profile/sk31612.bsky.social/post/3lsj5l3gyrs2o	bafyreibegsrurtko4qn2zb4eed4gkofu57ypjnhq6sexa2e3dayki3r7ya	did:plc:issnuwhwxmrqiwyxwmzrbjd5	12/21 🛠️ What Can It Be Used For? This quantum machine can supercharge: 🔹 Drug discovery 🔹 Cryptography 🔹 Climate modeling 🔹 Logistics optimization 🔹 Artificial Intelligence …and much more.
2025-06-26T12:59:21	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42iw7rk2o	bafyreifdfzuvrwzzhlarggf4gxsw46c4eirkruf2yfnczoug5atb5q6v4i	did:plc:issnuwhwxmrqiwyxwmzrbjd5	16/20 🧠 AlphaFold 3 Is Coming DeepMind is already working on AlphaFold 3. Expected to model:  Protein-DNA interactions  Complex multi-chain structures  Ligand binding A full cellular simulation is in sight. 👀
2025-06-26T12:59:38	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42iv7kc2o	bafyreic7twbr4aghvhcnj427cznv6opoz5nmsx7zbmwv3sqouyrdtjgjoe	did:plc:issnuwhwxmrqiwyxwmzrbjd5	1/20 🧬 The Protein Puzzle, Solved by AI In 2020, Google’s DeepMind dropped a bombshell: AlphaFold. An AI system that solved one of biology’s grandest challenges — predicting how proteins fold. A problem unsolved for 50+ years. 🔬
2025-06-26T13:15:18	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42iw5t22o	bafyreihi2w57tgmohpgxw5p6mvzepvfj5tmm2oppzlyxuqa5z3ylttsjzu	did:plc:issnuwhwxmrqiwyxwmzrbjd5	15/20 🧫 AI is Redefining Drug Discovery Pre-AI: 10–15 years, billions of dollars to develop a drug. Post-AI: Platforms like AlphaFold speed up target discovery and drug design, saving time, lives, and capital.
2025-06-26T13:15:29	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivu2k2o	bafyreibmreum4eclsbimhhj77mqqjsah3z6yikhmhe5ngeyokakm6ipeoq	did:plc:issnuwhwxmrqiwyxwmzrbjd5	10/20 🌱 New Era of Bio-Startups AlphaFold and similar tools gave rise to a surge in AI-biology startups. These companies are:  Designing proteins  Engineering crops  Making sustainable materials Innovation is skyrocketing.
2025-06-26T13:15:36	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivlbc2o	bafyreifvpyfgfxty53dgi4wr4sujv5zxvnoghkmuiqq5iylyzhndpgnqve	did:plc:issnuwhwxmrqiwyxwmzrbjd5	6/20 🔬 Impact Across Fields AI like AlphaFold is now used in:  Vaccine research  Rare disease studies  Enzyme design  Agriculture  Drug repurposing AI is accelerating every aspect of life science.
2025-06-26T13:15:47	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivxxk2o	bafyreifqicbiu7b3ubdodhv7k5h2j6niwow5b2jss4ufpqu5nvwf3mkuqa	did:plc:issnuwhwxmrqiwyxwmzrbjd5	12/20 🌐 Language Models Meet Biology Newer models like ESMFold (Meta AI) show that large language models (LLMs) can predict protein structures without alignment. Biology + NLP = next frontier.
2025-06-26T13:15:53	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivjcs2o	bafyreihy4svtfkqt5yhaqpqcgwn3nsdmclbjwmxtchbwrylyj3anduzhta	did:plc:issnuwhwxmrqiwyxwmzrbjd5	5/20 ⚖️ Democratizing Science, Not Hoarding It AlphaFold didn’t stay locked in labs. Biologists in Kenya, India, Brazil, or anywhere can now access world-class protein data instantly, for free. AI is no longer just for the elite.
2025-06-26T13:16:22	https://bsky.app/profile/rajesh30menon.bsky.social/post/3lsidk2jyvs2j	bafyreia2yozz2fwtady27qxzss3dzze5gtgb6pxaqel7gwgvv35slmlimq	did:plc:h2u5bxxx5rgzzrxj2b6o2f63	The state of AI in Healthcare tinyurl.com/25gdns9h  #AIinHealthcare #DeepMind #AlphaFold #AlphaEvolve #ProteinCode #personalized #preventive #predictive #nlm #genomic #InsilicoMedicine #histopathology  #technospirituality #rajesh30menon  #thursday #thursdayvibes #ThursdayThoughts #thursdaymorning
2025-06-26T13:17:16	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivhec2o	bafyreiaqbxb6svj3s55kq3xj5wmydbacvdhistib7l4d3naoooqhwigv5q	did:plc:issnuwhwxmrqiwyxwmzrbjd5	4/20 🌍 200+ Million Structures Released for Free DeepMind + EMBL-EBI released AlphaFold DB:  > 200 million protein structures Covering nearly every known protein on Earth. Free and open-source. A true scientific gift to humanity.
2025-06-26T13:17:23	https://bsky.app/profile/sk31612.bsky.social/post/3lsj42ivffs2o	bafyreigfdu3jccqjliwrmawtfnth3mnxzyyz74ueqw6g7zawpdiqu76ilu	did:plc:issnuwhwxmrqiwyxwmzrbjd5	3/20 🧠 Enter AlphaFold: Deep Learning’s Masterpiece AlphaFold uses deep learning to predict 3D protein structures from amino acid sequences. It doesn’t just guess — it outperforms traditional physics-based methods in minutes.
2025-06-26T13:17:58	https://bsky.app/profile/kmosser.bsky.social/post/3lshfvifszk2e	bafyreigst7lbfkblkbj7lqs4l3cwxcf224mq73je3qgmymwwd4vr76yfli	did:plc:t3gche7gqotddjn6xx7oeubl	From the article:  “New STEM programs in areas deemed critical to the state also failed to reach the threshold in 2022-23. Those included artificial intelligence, microbiology and cyber operations and warfare”
2025-06-26T13:18:14	https://bsky.app/profile/daisy.universe.dog/post/3lsgqc2ekl22f	bafyreihihxnyfvinnj6fwfly375o5stryoelhvk2gtdrobfisemsps65oi	did:plc:cmyrib2ubhwg7aokqnze76n6	NUANCE WARNING:  I think that AI ( defined as machine learning in general, like GANs, but including LLMs ) are actually very beneficial to society for finding patterns in huge datasets, like examining medical scans to find patterns of disease, or in protein folding, or weather modelling, BUT.
2025-06-26T14:49:58	https://bsky.app/profile/piggott7.bsky.social/post/3lsjadd4jpz2q	bafyreibu6y5ze2wa7x5buucwgpywh3kgwgtzwqgypidua2kqscoxizkzdu	did:plc:oezhkfh3mscmlvi6wwgloemy	"(Fun fact: Hinton, the ""Godfather of AI,"" now urgently warns of AI’s existential risks!)  🧪 Chemistry Prize: AI Decodes Life’s Blueprint • Demis Hassabis, John Jumper (DeepMind), and David Baker won for AlphaFold — an AI that predicts protein structures with near-experimental accuracy."
2025-06-27T04:33:26	https://bsky.app/profile/jadusai.bsky.social/post/3lskflca3m32x	bafyreid545n7qih2jen7xqetgxuvbwxmgoz5tnghaqssh3b6zkqlr2sfgm	did:plc:kfv7b3x76hduprejesayekfz	AlphaFold 3 by DeepMind is a protein-folding marvel, predicting drug interactions with sniper precision. #AIHealthcare #BioTech. AI's the new doctor, prescribing the future.
2025-06-27T14:18:55	https://bsky.app/profile/koboldman.bsky.social/post/3lsl47hee6c2f	bafyreieox4nqlawqd4hqv37oev5ebvuap36i2qzv2yq266moez3vygdx5q	did:plc:22b2y5pvelwdvrdwfxo7gisn	fr tho  there's an AI that determines protein structures and it has actually been SUPER EFFECTIVE  over six decades, scientists found 150,000 potential protein structures, while in one year Alphafold's AI found over 200,000,000.  LIKE LETS TALK ABOUT THAT, ITS SO MUCH COOLER AND ITS ACTUALLY USEFUL
2025-06-28T04:16:12	https://bsky.app/profile/whygavs.bsky.social/post/3lsmeeyvrus2y	bafyreicboqubcasiq3pkpcepbnpahor3wkbqhvbniephorm4ma3wvjfmxu	did:plc:udawyrehma5ftpev6g66dget	a very straightforward use of AI or a machine-learning algorithm in science is in protein structure determination: we know the structures of a lot of proteins, but there are many proteins (especially membrane proteins) that we can't really get a good structure of.
2025-06-28T22:41:09	https://bsky.app/profile/fireantprincess.bsky.social/post/3lso6sdivzc2l	bafyreifhuo6yn5awlmimd2nlnoeiss53jlcnscw4p26by4t677x4flk53y	did:plc:gfa23j7m2bkw4xr5u65aavoj	imagine if we put more money into protein folding machine learning models than into stupid LLMs, we could cure alzheimers, ALS, prion diseases in a few years, instead we decided to not do enough about climate change so in a few years food supply chains will collapse, society is depressing.
2025-06-30T14:05:10	https://bsky.app/profile/drlingus.bsky.social/post/3lssegmesqs23	bafyreigpvasldacmsv7xwb5py5jazz5ua2givwkbftr5homdjmrpyarrf4	did:plc:dfb6nbaqkz7uqxl425esexo4	Deepmind CEO and Director got the 2024 Nobel Prize DeepMind presented an AI model called AlphaFold2. With its help, they have been able to predict the structure of virtually all the 200 million proteins that researchers have identified
2025-06-30T14:05:25	https://bsky.app/profile/lacompa.bsky.social/post/3lsrl7d4kvc2w	bafyreichau4sy2egvtkfbfgrcxcqnjaa5qilwakgsts4dxx7rjbco6xjda	did:plc:6djyhf54bsjeyfogoqssooit	1 Structural battery composites  2 Osmotic power systems  3 Advanced nuclear technologies  4 Engineered living therapeutics  5 GLP-1s for neurodegenerative disease  6 Autonomous biochemical sensing  7 Green nitrogen fixation  8 Nanozymes  9 Collaborative sensing  10 Generative watermarking
